"BBL", "CHANGE_DATE", "WIZARD_NAME", "LOT_ACTION", "AUTH_FOR_CHANGE"
5002380269,2019-01-20,Lot Apportionment,"Altered","Deed Recorded on 05/22/2017  Deed CRFN # Land Doc # 653352  Survey by: Rogers surveying  PLLC  Survey Date: 01/10/2019"
5002380271,2019-01-20,Lot Apportionment,"New","Deed Recorded on 05/22/2017  Deed CRFN # Land Doc # 653352  Survey by: Rogers surveying  PLLC  Survey Date: 01/10/2019"
5002380273,2019-01-20,Lot Apportionment,"New","Deed Recorded on 05/22/2017  Deed CRFN # Land Doc # 653352  Survey by: Rogers surveying  PLLC  Survey Date: 01/10/2019"
5004870020,2012-01-04,Lot Apportionment,"New","Deed Recorded on  11/9/2011   Land Doc # 402106   Survey By:Birdsal Services group  Survey date: 1/4/2012"
5004870020,2014-08-13,Condominium,"Altered","Condo # 187  approved- 7/28/2014.   Decl  recorded 7/31/2014.   Decl Land Doc # 2011000207096    New Condo lots: 1001-1004 drop "
5004870100,2011-12-14,Lot Merger,"Altered","Merger requested by NYCEDC on 11/14/2011. Survey by Control Point Associates Inc. on 9/30/2011."
5004870100,2012-01-04,Lot Apportionment,"Altered","Deed Recorded on  11/9/2011   Land Doc # 402106   Survey By:Birdsal Services group  Survey date: 1/4/2012"
5004870100,2012-01-04,Lot Apportionment,"Altered","Deed Recorded on  11/9/2011   Land Doc # 402106   Survey By:Birdsal Services Group  Survey date: 1/4/2012"
5004870100,2012-01-04,Lot Apportionment,"Altered","Deed Recorded on  11/9/2011   Land Doc # 402106   Survey By:Birdsal Services group  Survey date: 1/4/2012"
5004870100,2012-02-21,Lot Apportionment,"Altered","Deed Recorded on 11/9/2011 Land Doc # 402106 Survey By:Birdsal Services group Survey date: 1/12/2012"
5005280061,2019-11-26,Lot Merger,"Dropped","Step 1 of 2 step apportionment"
5005280061,2019-11-26,Lot Apportionment,"New","Deed Recorded on 07/11/2013  06/05/2015  Land Doc:486297  563764  Survey by: David Rupnarain  Survey Date:06/30/2019  PW1:520275"
5005340001,2009-05-01,Lot Merger,"Altered","part of DTM procedure to apportion lots 1 and 25 into lots 1  25 and 40."
5005340001,2009-05-01,Lot Apportionment,"Altered","Grantee: Bayley Seton Hospital  Reel 2 Page 4692  recorded 12/02/1981; survey by Wohl and O'Mara (Trang) rev. 02/09/2009"
5005340025,2009-05-01,Lot Merger,"Dropped","part of DTM procedure to apportion lots 1 and 25 into lots 1  25 and 40."
5005340025,2009-05-01,Lot Apportionment,"New","Grantee: Bayley Seton Hospital  Reel 2 Page 4692  recorded 12/02/1981; survey by Wohl and O'Mara (Trang) rev. 02/09/2009"
5005340025,2020-06-04,Lot Apportionment,"Altered","Deed recorded Land Doc# 301506   7-27-2009 Survey by# William Trang   4/13/2020"
5005340030,2020-06-04,Lot Apportionment,"New","Deed recorded Land Doc# 301506   7-27-2009 Survey by# William Trang   4/13/2020"
5007130057,2019-09-10,Lot Apportionment,"Altered","Deed recorded Land Doc# 720377   11-15-2018 Survey by William Spiezia   11-28-2018"
5007130058,2019-09-10,Lot Apportionment,"New","Deed recorded Land Doc# 720377   11-15-2018 Survey by William Spiezia   11-28-2018"
5007130059,2019-09-10,Lot Apportionment,"New","Deed recorded Land Doc# 720377   11-15-2018 Survey by William Spiezia   11-28-2018"
5007130060,2019-09-10,Lot Apportionment,"New","Deed recorded Land Doc# 720377   11-15-2018 Survey by William Spiezia   11-28-2018"
5007740121,2019-10-13,Lot Apportionment,"Altered","Recorded Land Doc# 683840  01/12/2018   Survey by William M. Trang  07/23/2019"
5007740122,2019-10-13,Lot Apportionment,"New","Recorded Land Doc# 683840  01/12/2018   Survey by William M. Trang  07/23/2019"
5008000001,2020-09-29,Lot Apportionment,"Altered","Deed for lot 1 recorded on 6/12/2014  Land Doc: 525402  Survey by William M. Trang on 2/06/2020  A1 520312313"
5008000049,2020-09-29,Lot Apportionment,"New","Deed for lot 1 recorded on 6/12/2014  Land Doc: 525402  Survey by William M. Trang on 2/06/2020  A1 520312313"
5008480006,2020-05-04,Admin,"Number Change (Old Number no longer exists)","Digital conversion error"
5008480006,2020-05-04,Admin,"Lot Number Changed","Digital conversion error"
5008480009,2020-05-04,Admin,"Number Change (Old Number no longer exists)","Digital conversion error step one of two"
5008480009,2020-05-04,Admin,"Lot Number Changed","Digital conversion error"
5008480009,2020-10-28,Lot Reconfiguration,"Altered","Corrected tax lot deminsion error from the 1970's."
5008780350,2020-07-22,Lot Apportionment,"Altered","Recorded/Filed	: 7/19/2012  Land DOC: 435114  Survey By: Robert W. Marks  on date: 5/15/2020"
5008780355,2020-07-22,Lot Apportionment,"New","Recorded/Filed	: 7/19/2012  Land DOC: 435114  Survey By: Robert W. Marks  on date: 5/15/2020"
5009240001,2019-10-10,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-10,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-10,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-10,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-10,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009240001,2019-10-15,Boundary Line,"Altered","paper street removal"
5009550100,2009-09-15,Lot Apportionment,"New","Dept. of City Admin Services  The City Of New York  Letter of New York City Economic Development Corporation  dated September 10"
5009550100,2009-09-16,Lot Reconfiguration,"Altered","Update   Lot face dimensions added"
5011600084,2018-12-17,Lot Apportionment,"New","Deed Recorded on 12/13/2017  Land Doc:680558  Survey by: William Spiezia  Survey Date:06/15/2018"
5011600086,2018-12-17,Lot Apportionment,"Altered","Deed Recorded on 12/13/2017  Land Doc:680558  Survey by: William Spiezia  Survey Date:06/15/2018"
5011600088,2018-12-17,Lot Apportionment,"New","Deed Recorded on 12/13/2017  Land Doc:680558  Survey by: William Spiezia  Survey Date:06/15/2018"
5011700020,2018-03-29,Lot Merger,"Altered","First part of the apportionment."
5011700020,2018-03-29,Lot Apportionment,"Altered","Recorded Land Doc# 647586  04/04/2017   Survey by Robert W. Marks  01/12/2018"
5011700020,2018-04-09,Digital Alteration Book Wizard,"Altered","Corrected lot faces."
5011860044,2010-10-29,Lot Apportionment,"New","DEED: Land Doc. # 353441  dated: September 30  2010. GRANTEE: Rymana  LLC. SURVEY: Landtech Surveying  PLLC. Survey # 761  dated"
5011860044,2011-10-13,Condominium,"Altered","Condo# 173  Approved R.P.A.B. 07/14/2011  Declaration Land Doc # 397809  10/11/2011"
5011860046,2011-06-23,Lot Apportionment,"New","Deed Recorded on  4/13/2010   Land Doc # 334758  Survey By:Rogers Surveing PLLC  Survey date: 12/28/2009   PW 1 # 52004506  5200"
5011860047,2011-06-23,Lot Apportionment,"New","Deed Recorded on  4/13/2010   Land Doc # 334758  Survey By:Rogers Surveing PLLC  Survey date: 12/28/2009   PW 1 # 52004506  5200"
5012120094,2021-03-04,Lot Apportionment,"Altered","Deed for lot 94 recorded on date:12/20/2019  Land Doc :762821  Survey by Lalith A Rajakaruna on date:01/14/2021  SI job no: 5204"
5012120193,2021-03-04,Lot Apportionment,"New","Deed for lot 94 recorded on date:12/20/2019  Land Doc :762821  Survey by Lalith A Rajakaruna on date:01/14/2021  SI job no: 5204"
5013970001,2017-09-15,Digital Alteration Book Wizard,"Altered","Map No 4233. The Elimination  Discontinuance and Closing of portions of Gulf ave  Washington Ave Old Place and the establishment"
5014780148,2019-05-08,Lot Apportionment,"New","Deed for lot 541 recorded 3/29/17 Land Doc No. 646935;Surveyed by William Spiezia 2/4/19; vacant"
5014780151,2012-01-23,Lot Apportionment,"New","Recorded land Doc# 410229  01-13-2012  Recorded land Doc# 381997  05-16-2012  Recorded land Doc# 382034  05-16-2012  Recorded la"
5014780541,2012-01-23,Lot Apportionment,"New","Recorded land Doc# 410229  01-13-2012  Recorded land Doc# 381997  05-16-2012  Recorded land Doc# 382034  05-16-2012  Recorded la"
5014780541,2019-05-08,Lot Apportionment,"Altered","Deed for lot 541 recorded 3/29/17 Land Doc No. 646935;Surveyed by William Spiezia 2/4/19; vacant"
5016680200,2009-06-05,Digital Alteration Book Wizard,"Altered","When Lot 200 was apportioned  an additional lot number was not assigned. 2 lot polygons now have the same FKA Lot Number 200. On"
5019910005,2019-01-04,Lot Reconfiguration,"Altered","Deed for lots 5-25 recorded 10/1/2001 Book 11682 pg 118; Surveyed by William Trang on 12/19/2018; DOB NB Job No.s 520221536  520"
5019910015,2019-01-04,Lot Merger,"Dropped","Step 1 of 2 step apportionment"
5019910015,2019-01-04,Lot Apportionment,"New","Deed for lots 5-25 recorded 10/1/2001 Book 11682 pg 118; Surveyed by William Trang on 12/19/2018; DOB NB Job No.s 520221536  520"
5019910016,2019-01-04,Lot Merger,"Dropped","Step 1 of 2 step apportionment"
5019910016,2019-01-04,Lot Apportionment,"New","Deed for lots 5-25 recorded 10/1/2001 Book 11682 pg 118; Surveyed by William Trang on 12/19/2018; DOB NB Job No.s 520221536  520"
5019910017,2019-01-04,Lot Merger,"Dropped","Step 1 of 2 step apportionment"
5019910017,2019-01-04,Lot Apportionment,"New","Deed for lots 5-25 recorded 10/1/2001 Book 11682 pg 118; Surveyed by William Trang on 12/19/2018; DOB NB Job No.s 520221536  520"
5019910018,2019-01-04,Lot Merger,"Dropped","Step 1 of 2 step apportionment"
5019910018,2019-01-04,Lot Apportionment,"New","Deed for lots 5-25 recorded 10/1/2001 Book 11682 pg 118; Surveyed by William Trang on 12/19/2018; DOB NB Job No.s 520221536  520"
5019910019,2019-01-04,Lot Merger,"Dropped","Step 1 of 2 step apportionment"
5019910019,2019-01-04,Lot Apportionment,"New","Deed for lots 5-25 recorded 10/1/2001 Book 11682 pg 118; Surveyed by William Trang on 12/19/2018; DOB NB Job No.s 520221536  520"
5019910020,2019-01-04,Lot Merger,"Dropped","Step 1 of 2 step apportionment"
5019910020,2019-01-04,Lot Apportionment,"New","Deed for lots 5-25 recorded 10/1/2001 Book 11682 pg 118; Surveyed by William Trang on 12/19/2018; DOB NB Job No.s 520221536  520"
5020400001,2012-01-12,REUC,"Altered","Reuc A2613-28 entered on Jan 12 2012. Requested by by Letter from Property Division Reuc unit on November 9  2011.  AT&T Wireles"
5020400001,2013-03-21,REUC,"Altered","Request by NYO Team leader to add REUC Ident # A2616-27 to Staten Island Block 2040 Lot 1 Company name: T-Mobile"
5020400001,2013-11-08,REUC,"Altered","Request by NYO Team leader to add REUC Ident # 2554-33 to Staten Island Block 2040 Lot 1. Company name: SPRINT."
5020910073,2017-01-24,Lot Apportionment,"New","Deed Recorded Land Doc#114489 3-14-2006  Survey by William Trang 10-21-2016"
5020910074,2017-01-24,Lot Apportionment,"New","Deed Recorded Land Doc#114489 3-14-2006  Survey by William Trang 10-21-2016"
5020910075,2017-01-24,Lot Apportionment,"New","Deed Recorded Land Doc#114489 3-14-2006  Survey by William Trang 10-21-2016"
5022870110,2018-12-28,Lot Apportionment,"New","Deed Recorded on 04/25/2005 Deed Land Doc: 38008 Survey by: Robert W. Marks Survey Date:10/29/2018 PW1: 520318950  PW1: 52033275"
5022870114,2018-12-28,Lot Apportionment,"Altered","Deed Recorded on 04/25/2005 Deed Land Doc: 38008 Survey by: Robert W. Marks Survey Date:10/29/2018 PW1: 520318950  PW1: 52033275"
5023590001,2019-11-12,Digital Alteration Book Wizard,"Altered","Paper street removal"
5023600067,2009-09-25,Lot Apportionment,"New","Recorded deed: < land Document #227845  dated Nov.15 2007. Grantee:Rockland Building LLC.   3925 Hyland Blvd.   Staten Island  N"
5023600067,2010-06-07,Condominium,"Altered","1330&1332 Rockland Avenue Condominium   Condo # 157   sponsor : Rockland Building LLC. 3925 Hyland Blvd.  Staten Island  NY 1030"
5023600068,2009-09-25,Lot Apportionment,"Altered","Recorded deed: < land Document #227845  dated Nov.15 2007. Grantee:Rockland Building LLC.   3925 Hyland Blvd.   Staten Island  N"
5023600068,2010-06-07,Condominium,"Altered","1330&1332 Rockland Avenue Condominium   Condo # 157   sponsor : Rockland Building LLC. 3925 Hyland Blvd.  Staten Island  NY 1030"
5023910168,2019-08-28,Lot Apportionment,"New","Deed Recorded on 08/12/2016  Land Doc:615933  Survey by: William Trang  Survey Date:05/06/2019"
5023910169,2019-08-28,Lot Apportionment,"New","Deed Recorded on 08/12/2016  Land Doc:615933  Survey by: William Trang  Survey Date:05/06/2019"
5023910171,2019-08-28,Lot Apportionment,"New","Deed Recorded on 08/12/2016  Land Doc:615933  Survey by: William Trang  Survey Date:05/06/2019"
5023910172,2019-08-28,Lot Apportionment,"New","Deed Recorded on 08/12/2016  Land Doc:615933  Survey by: William Trang  Survey Date:05/06/2019"
5023910173,2019-08-28,Lot Apportionment,"New","Deed Recorded on 08/12/2016  Land Doc:615933  Survey by: William Trang  Survey Date:05/06/2019"
5024500320,2011-08-19,Lot Merger,"Altered","Application Date: 08/19/2011. Decl. for lot 320 Rec on 01/19/2010 Land Doc# 324361.Deed for lot 600 rec on 03/02/1976. Liber 214"
5024510048,2015-04-07,Digital Alteration Book Wizard,"Altered","Corrected conversion error."
5028330031,2013-01-25,REUC,"Altered","Request by NYO Team leader to Add REUC Ident # A2616-102 To Staten Island Block 2833 Lot 31. Company name: T-Mobile"
5028330031,2013-11-25,REUC,"Altered","Request by NYO Team leader to add REUC Ident # A2614-44 to Staten Island Block 2833 Lot 31 Company name: VERIZON WIRELESS"
5030010044,2020-07-21,Lot Apportionment,"Altered","Deed for lot [ # 44]recorded on [2/7/2019]  Land Doc [ #729065 ]  Survey by [David Dyal Rupnarain] on [8/31/2019]  NB/ALT1/SI [j"
5030010045,2020-07-21,Lot Apportionment,"New","Deed for lot [ # 44]recorded on [2/7/2019]  Land Doc [ #729065 ]  Survey by [David Dyal Rupnarain] on [8/31/2019]  NB/ALT1/SI [j"
5030010046,2020-07-21,Lot Apportionment,"New","Deed for lot [ # 44]recorded on [2/7/2019]  Land Doc [ #729065 ]  Survey by [David Dyal Rupnarain] on [8/31/2019]  NB/ALT1/SI [j"
5031690013,2019-04-16,Lot Apportionment,"Altered","Recorded Land Doc# 713925  09/18/2018   Survey by Robert W. Marks  02/12/2019"
5031690014,2019-04-16,Lot Apportionment,"New","Recorded Land Doc# 713925  09/18/2018   Survey by Robert W. Marks  02/12/2019"
5031790032,2020-03-13,Lot Apportionment,"Altered","Deed recorded Land Doc# 747925   8-14-2019 Survey by Robert M Marks 3-2-2020"
5031790033,2020-03-13,Lot Apportionment,"New","Deed recorded Land Doc# 747925   8-14-2019 Survey by Robert M Marks 3-2-2020"
5031790034,2020-03-13,Lot Apportionment,"New","Deed recorded Land Doc# 747925   8-14-2019 Survey by Robert M Marks 3-2-2020"
5032890033,2019-02-27,Lot Apportionment,"New","Deed Recorded 08/15/2017  Deed Land Doc: 663577  Survey by: David D Rupnarain  Survey Date: 09/21/2018  PW1: 520358023"
5032890034,2019-02-27,Lot Apportionment,"Altered","Deed Recorded 08/15/2017  Deed Land Doc: 663577  Survey by: David D Rupnarain  Survey Date: 09/21/2018  PW1: 520358023"
5033320039,2020-03-12,Lot Apportionment,"Altered","Deed for lot 39 recorded on: 9/17/2019  Land DOC: 752268   Survey by on TODD W. ETTLINGER :08/16/2019"
5033320040,2020-03-12,Lot Apportionment,"New","Deed for lot 39 recorded on: 9/17/2019  Land DOC: 752268   Survey by on TODD W. ETTLINGER :08/16/2019"
5033400092,2019-11-12,Lot Apportionment,"New","Deed for lot 100 recorded on 9-28-2018  Land Doc 715199  Survey by David Dyal Rupnarain on 5-21-2019  Vacant Land"
5033400093,2019-11-12,Lot Apportionment,"New","Deed for lot 100 recorded on 9-28-2018  Land Doc 715199  Survey by David Dyal Rupnarain on 5-21-2019  Vacant Land"
5033400100,2019-11-12,Lot Apportionment,"Altered","Deed for lot 100 recorded on 9-28-2018  Land Doc 715199  Survey by David Dyal Rupnarain on 5-21-2019  Vacant Land"
5036490042,2017-06-02,Lot Apportionment,"Altered","Deed recorded Land Doc# 616292   8-15-2016 Survey by Wiliam Spezia   4-27-2017"
5036490044,2017-06-02,Lot Apportionment,"New","Deed recorded Land Doc# 616292   8-15-2016 Survey by Wiliam Spezia   4-27-2017"
5038210051,2019-11-12,Lot Apportionment,"New","Recorded on: 03/16/2018  Land DOC: 692154  Survey By:  William Spiezia     on date: 10/2/2019"
5038210052,2019-11-12,Lot Apportionment,"Altered","Recorded on: 03/16/2018  Land DOC: 692154  Survey By:  William Spiezia     on date: 10/2/2019"
5038730031,2021-01-29,Lot Apportionment,"New","Deed for lot 32  recorded on date: 04/09/2018  Land Doc: 694804  Survey by William Spiezia on date: 10/19/2020  NB Job No:510113"
5038730032,2021-01-29,Lot Apportionment,"Altered","Deed for lot 32  recorded on date: 04/09/2018  Land Doc: 694804  Survey by William Spiezia on date: 10/19/2020  NB Job No:510113"
5039690001,2012-09-04,Lot Merger,"Altered","Step one of a two step process to re-apportion lots 1 and 6."
5039690001,2012-09-04,Lot Apportionment,"Altered","Final step pf a two step process to re-apportion lots 1 and 6. Deed for lots 1 and 6 recorded on 05/31/1996 Reel 6698 Pg 250.Sur"
5039690001,2017-06-07,Lot Merger,"Altered","Deed recorded Reel 6698 Page 0250   5-10-1996"
5039690001,2017-06-21,REUC,"Altered","REUC ident A2613-1 (AT&T WIRELESS) deleted from lot 1 as requested by the REUC Unit  06/21/2017."
5039690001,2018-01-08,REUC,"Altered","REUC ident A2613;I (AT&T) was dropped by the requested of the REUC unit on 1/5/2018."
5040370079,2016-09-27,Lot Merger,"Altered","First part of the apportionment."
5040370079,2016-09-27,Lot Apportionment,"Altered","Recorded Land Doc# 596620  03/9/2016   Survey by William Spiezia  08/24/2016"
5040370080,2016-09-27,Lot Merger,"Dropped","First part of the apportionment."
5040370080,2016-09-27,Lot Apportionment,"New","Recorded Land Doc# 596620  03/9/2016   Survey by William Spiezia  08/24/2016"
5040370179,2016-09-27,Lot Apportionment,"New","Recorded Land Doc# 596620  03/9/2016   Survey by William Spiezia  08/24/2016"
5040370180,2016-09-27,Lot Apportionment,"New","Recorded Land Doc# 596620  03/9/2016   Survey by William Spiezia  08/24/2016"
5054200101,2013-11-27,Lot Merger,"Altered","step one of apportionment."
5054200101,2013-12-03,Lot Apportionment,"Altered","Deed recorded Reel 2376 Page 43   06/26/1980 Survey by 09/25/2013"
5054200101,2013-12-04,Lot Reconfiguration,"Altered","Correction: Dimension to lot 101 eastly lot face were input 30.01 the correct dimension is 49.25"
5054410074,2020-03-09,Lot Apportionment,"New","Recorded/Filed : 12/31/2018  Land DOC: 725242  Survey By:  Robert W Marks      on date: 06/24/2019  NB/ALT1/SI [job #] : 5203338"
5054410076,2020-03-09,Lot Apportionment,"Altered","Recorded/Filed : 12/31/2018  Land DOC: 725242  Survey By:  Robert W Marks      on date: 06/24/2019  NB/ALT1/SI [job #] : 5203338"
5055070194,2019-05-29,Lot Apportionment,"New","Deed recorded Land doc# 734411   3-29-2019 Survey by Vincent Tuetonico   10-5-2018"
5055070195,2019-05-29,Lot Merger,"Dropped","step one of apportionment."
5055070195,2019-05-29,Lot Apportionment,"New","Deed recorded Land doc# 734411   3-29-2019 Survey by Vincent Tuetonico   10-5-2018"
5055200049,2019-10-24,Lot Apportionment,"New","Recorded Land Doc# 690593  03/06/2018                   Recorded Land Doc# 690559  03/06/2018   Recorded Land Doc# 690575  03/06"
5055200050,2019-10-24,Lot Merger,"Altered","First part of the apportionment."
5055200050,2019-10-24,Lot Apportionment,"Altered","Recorded Land Doc# 690593  03/06/2018                   Recorded Land Doc# 690559  03/06/2018   Recorded Land Doc# 690575  03/06"
5055200053,2019-10-24,Lot Apportionment,"New","Recorded Land Doc# 690593  03/06/2018                   Recorded Land Doc# 690559  03/06/2018   Recorded Land Doc# 690575  03/06"
5055200054,2019-10-24,Lot Apportionment,"New","Recorded Land Doc# 690593  03/06/2018                   Recorded Land Doc# 690559  03/06/2018   Recorded Land Doc# 690575  03/06"
5055310144,2020-05-06,Lot Merger,"Altered","Step 1 for Step 2 Apportionment"
5055310144,2020-05-06,Lot Apportionment,"Altered","Recorded/Filed : 12/31/2019  10/21/2019  Land DOC : 763894  756517  Survey By: VINCENT TEUTONICO on date: 2/9/2020"
5055310182,2020-05-06,Lot Apportionment,"New","Recorded/Filed : 12/31/2019  10/21/2019  Land DOC : 763894  756517  Survey By: VINCENT TEUTONICO on date: 2/9/2020"
5055310184,2020-05-06,Lot Apportionment,"New","Recorded/Filed : 12/31/2019  10/21/2019  Land DOC : 763894  756517  Survey By: VINCENT TEUTONICO on date: 2/9/2020"
5055910029,2019-12-27,Lot Apportionment,"Altered","Deed for lot 29 recorded on 2/5/19  Land doc #728873  Survey by on William M. Trang on 10/24/19"
5055910031,2019-12-27,Lot Apportionment,"New","Deed for lot 29 recorded on 2/5/19  Land doc #728873  Survey by on William M. Trang on 10/24/19"
5063480001,2019-11-04,Boundary Line,"Altered","Paper street removal"
5063480001,2019-11-04,Boundary Line,"Altered","Paper street removal"
5063480001,2019-11-04,Boundary Line,"Altered","Paper street removal"
5063480001,2020-01-02,Digital Alteration Book Wizard,"Altered","This modification is to address a conversion error from paper to digital as a result of the creation of a duplicate lot."
5064310001,2008-09-29,Lot Merger,"Altered","Step 1 for DTM Procedure for Plotting Corection of lot # 26."
5064310001,2010-09-09,Lot Apportionment,"Altered","Partial tax map update for apportionment dated July 8 2008."
5064310001,2010-09-09,Lot Apportionment,"Altered","Tax map update from July 8 2008."
5064310001,2010-09-09,Lot Apportionment,"Altered","Tax Map Update for July 8 2008."
5064310001,2010-09-14,Lot Apportionment,"Altered","Tax Map Update as of July 8  2008"
5064310001,2010-09-16,Lot Apportionment,"Altered","Tax Map Update as of July 8  2008."
5064310001,2010-09-17,Lot Apportionment,"Altered","Tax Map Update as of July 8  2010"
5064310001,2010-09-17,Lot Apportionment,"Altered","Tax Map Update as of July 8  2008"
5064310001,2011-01-03,Lot Apportionment,"Altered","DEED: Reel: 19475  Pg. 264  dated: December 22  2004. GRANTEE: Dr. Sherif Farag and Dr. Gihan Farag. SURVEY: Rogers Surveying  S"
5064310001,2014-09-16,Lot Apportionment,"Altered","Deed recorded Land Doc# 370370   02-14-2011 Survey by William Spiezia   9/9/2014"
5064310001,2014-09-18,Lot Reconfiguration,"Altered","Correction to lot 1 and 10 attribute previously entered 170.74 the correct dimension are 179.74."
5064310001,2014-09-25,Digital Alteration Book Wizard,"Altered","Deed recorded Land doc# 370370   2-14-2011 Survey by William Spieza 8/1/2014 . Note: The boundary line has been updated."
5064310001,2020-12-04,Lot Apportionment,"Altered","Deed for lot 1 recorded on 9/04/2020  Land Doc: 790729  Survey by William Spiezia on 2/19/2020  Vacant Lands"
5064310100,2010-09-16,Lot Apportionment,"New","Tax Map Update as of July 8  2008."
5064310100,2010-09-16,Lot Apportionment,"Altered","Tax Map Update as of July 8  2008"
5064310100,2019-07-11,Lot Reconfiguration,"Altered","Measurement correction as per survey"
5064590014,2017-02-27,Lot Merger,"Altered","Deed recorded Reel 6940 Page 0262   9/8/1995"
5065860001,2021-01-29,Lot Apportionment,"Altered","Deed for lot 1 recorded on date: 02/05/2020  Land Doc: 768688  Survey by William Spiezia on date: 12/1/2020"
5065860044,2021-01-29,Lot Apportionment,"New","Deed for lot 1 recorded on date: 02/05/2020  Land Doc: 768688  Survey by William Spiezia on date: 12/1/2020"
5068050156,2010-03-30,Lot Apportionment,"New","Recorded deed: < land Document #273361  dated 11/13/08 . Grantee: Woodvale Avenue LLC. 777 Old Country Road  Suite 204  Plainvie"
5068050160,2020-02-13,Lot Merger,"Dropped","step 1 of 2 step apportionment"
5068050160,2020-02-13,Lot Apportionment,"New","Deed for lots 160  161 recorded 1/2/2020 Land Doc # 764190 Deed for lot 137 recorded 9/27/2011 Land Doc # 396201; Surveyed by Ka"
5068050161,2020-02-13,Lot Apportionment,"New","Deed for lots 160  161 recorded 1/2/2020 Land Doc # 764190 Deed for lot 137 recorded 9/27/2011 Land Doc # 396201; Surveyed by Ka"
5069130003,2020-02-21,Lot Apportionment,"New","Deed for lot 8 recorded on 9/20/2019  Land doc #752825  Survey by Ramzan Alli on 1/8/2020"
5069130005,2020-02-21,Lot Apportionment,"New","Deed for lot 8 recorded on 9/20/2019  Land doc #752825  Survey by Ramzan Alli on 1/8/2020"
5069130008,2020-02-21,Lot Apportionment,"Altered","Deed for lot 8 recorded on 9/20/2019  Land doc #752825  Survey by Ramzan Alli on 1/8/2020"
5069190060,2020-09-25,Lot Apportionment,"Altered","Recorded/Filed : 4/8/2020  9/23/2020  Land DOC : 77505096  792724  Survey By:   William Spienzia   on date: 6/24/2020  NB/ALT/SI"
5069190063,2020-09-25,Lot Apportionment,"New","Recorded/Filed : 4/8/2020  9/23/2020  Land DOC : 77505096  792724  Survey By:   William Spienzia   on date: 6/24/2020  NB/ALT/SI"
5069310052,2020-04-28,Lot Apportionment,"Altered","Recorded/Filed : 12/06/2018  Land DOC: 722470  Survey By: William Spiezia    on date: 12/17/2019"
5069310054,2020-04-28,Lot Apportionment,"New","Recorded/Filed : 12/06/2018  Land DOC: 722470  Survey By: William Spiezia    on date: 12/17/2019"
5070940144,2020-09-14,Lot Apportionment,"Altered","Deed for lot 144 recorded on:03/05/2018  Land DOC: 690473  Survey by WILLIAM SPIEZIA on date: 01/06/2020"
5070940145,2020-09-14,Lot Apportionment,"New","Deed for lot 144 recorded on:03/05/2018  Land DOC: 690473  Survey by WILLIAM SPIEZIA on date: 01/06/2020"
5070940146,2020-09-14,Lot Apportionment,"New","Deed for lot 144 recorded on:03/05/2018  Land DOC: 690473  Survey by WILLIAM SPIEZIA on date: 01/06/2020"
5070940147,2020-09-14,Lot Apportionment,"New","Deed for lot 144 recorded on:03/05/2018  Land DOC: 690473  Survey by WILLIAM SPIEZIA on date: 01/06/2020"
5070940148,2020-09-14,Lot Apportionment,"New","Deed for lot 144 recorded on:03/05/2018  Land DOC: 690473  Survey by WILLIAM SPIEZIA on date: 01/06/2020"
5070940149,2020-09-14,Lot Apportionment,"New","Deed for lot 144 recorded on:03/05/2018  Land DOC: 690473  Survey by WILLIAM SPIEZIA on date: 01/06/2020"
5070940150,2020-09-14,Lot Apportionment,"New","Deed for lot 144 recorded on:03/05/2018  Land DOC: 690473  Survey by WILLIAM SPIEZIA on date: 01/06/2020"
5077100212,2021-02-03,Lot Apportionment,"New","Recorded/Filed	: 12/8/2020  Land DOC: 801846  Survey By: William Spiezia   on date: 9/25/2020"
5077100213,2021-02-03,Lot Apportionment,"Altered","Recorded/Filed	: 12/8/2020  Land DOC: 801846  Survey By: William Spiezia   on date: 9/25/2020"
5077860106,2014-12-05,Lot Merger,"Altered","Step 1 of a two step process where lots 106 and 108 are reconfigured."
5077860106,2014-12-05,Lot Apportionment,"Altered","Deed Recorded on 11/3/2014  Land Doc # 540288  Survey by: Rogers Surveying PLLC  Survey Date:9/30/2014  PW 1 #520191621  5201916"
5077860108,2014-12-05,Lot Merger,"Dropped","Step 1 of a two step process where lots 106 and 108 are reconfigured."
5077860108,2014-12-05,Lot Apportionment,"New","Deed Recorded on 11/3/2014  Land Doc # 540288  Survey by: Rogers Surveying PLLC  Survey Date:9/30/2014  PW 1 #520191621  5201916"
5077920314,2017-09-28,Digital Alteration Book Wizard,"New","Recorded Land Doc# 660214  07/20/2017  Survey by William M. Trang  07/11/2017"
5077920314,2017-09-29,Lot Apportionment,"Altered","Recorded Land Doc# 660214  07/20/2017 Survey by William M. Trang  07/11/2017"
